1.025933,Ca
1.025758,Ca
1.025196,Ca
0.970459,Ca
0.960691,Ca
0.955100,Ca
0.954064,Ca
2.143476,Ca II
2.139486,Ca II
2.029826,Ca II
1.656559,Ca II
1.195302,Ca II
1.184224,Ca II
0.985744,Ca II
2.408130,Sc
2.341120,Sc
2.2643184,Sc
2.2663146,Sc
2.299258,Sc
2.240083,Sc
2.227281,Sc
2.221324,Sc
2.207130,Sc
2.2058159,Sc
2.203007,Sc
2.184866,Sc
2.181820,Sc
2.173630,Sc
3.142738,Ti
2.344786,Ti
2.296960,Ti
2.289629,Ti
2.263891,Ti
2.262739,Ti
2.252894,Ti
2.245002,Ti
2.231667,Ti
2.228011,Ti
2.223890,Ti
2.221729,Ti
2.201051,Ti
2.190335,Ti
2.187207,Ti
2.178889,Ti
2.146055,Ti
2.131444,Ti
2.119104,Ti
2.115810,Ti
2.115539,Ti
2.086122,Ti
2.073921,Ti
2.039882,Ti
2.036098,Ti
1.975190,Ti
1.770768,Ti
1.745151,Ti
1.739326,Ti
1.738784,Ti
1.738132,Ti
1.702268,Ti
1.699724,Ti
1.696985,Ti
1.696437,Ti
1.663970,Ti
1.633500,Ti
1.584111,Ti
1.571986,Ti
1.570327,Ti
1.560711,Ti
1.554800,Ti
1.533903,Ti
1.519085,Ti
1.512145,Ti
1.509230,Ti
1.337633,Ti
1.330934,Ti
1.325946,Ti
1.324329,Ti
1.308085,Ti
1.301546,Ti
1.301482,Ti
1.300892,Ti
1.299112,Ti
1.295444,Ti
1.293101,Ti
1.292344,Ti
1.285055,Ti
1.283494,Ti
1.282518,Ti
1.281499,Ti
1.274840,Ti
1.274442,Ti
1.274187,Ti
1.267457,Ti
1.260372,Ti
1.257301,Ti
1.247652,Ti
1.239176,Ti
1.226762,Ti
1.225906,Ti
1.217057,Ti
1.207501,Ti
1.197713,Ti
1.195281,Ti
1.189613,Ti
1.180041,Ti
1.178377,Ti
1.167827,Ti
1.163840,Ti
1.161251,Ti
1.124995,Ti
1.124697,Ti
1.123404,Ti
1.109876,Ti
1.089910,Ti
1.085061,Ti
1.078430,Ti
1.077825,Ti
1.077782,Ti
1.073581,Ti
1.073387,Ti
1.072933,Ti
1.067997,Ti
1.066455,Ti
1.061063,Ti
1.058755,Ti
1.056886,Ti
1.055586,Ti
1.055465,Ti
1.049900,Ti
1.046292,Ti
1.039966,Ti
1.019193,Ti
1.017328,Ti
1.012367,Ti
1.006928,Ti
1.006266,Ti
1.006049,Ti
1.005300,Ti
1.005158,Ti
1.003725,Ti
1.001449,Ti
1.000841,Ti
1.000583,Ti
1.000524,Ti
1.000070,Ti
0.998401,Ti
0.995173,Ti
0.994411,Ti
0.993007,Ti
0.983484,Ti
0.981621,Ti
0.979038,Ti
0.978627,Ti
0.978600,Ti
0.977298,Ti
0.977089,Ti
0.974960,Ti
0.974628,Ti
0.973108,Ti
0.972162,Ti
0.971967,Ti
0.970833,Ti
0.970556,Ti
0.969153,Ti
0.967820,Ti
0.966407,Ti
0.965502,Ti
0.965435,Ti
0.965001,Ti
0.964094,Ti
0.960223,Ti
0.954869,Ti
0.951102,Ti
0.950860,Ti
0.931494,Ti
0.928759,Ti
0.926003,Ti
0.925507,Ti II
2.249399,V
2.209754,V
2.182259,V
2.089211,V
2.024698,V
1.972394,V
1.657508,V
1.646831,V
1.620470,V
1.618315,V
1.594422,V
1.592916,V
1.576780,V
1.570490,V
1.557195,V
1.542054,V
1.290475,V
1.191514,V
3.991825,Cr
3.937104,Cr
3.165864,Cr
3.164616,Cr
2.936304,Cr
2.193937,Cr
2.191485,Cr
2.024562,Cr
2.024444,Cr
1.800676,Cr
1.774838,Cr
1.771356,Cr
1.601970,Cr
1.597838,Cr
1.586455,Cr
1.568435,Cr
1.322063,Cr
1.320475,Cr
1.294056,Cr
1.291362,Cr
1.274135,Cr
1.265449,Cr
1.253627,Cr
1.252524,Cr
1.161374,Cr
1.140118,Cr
1.139387,Cr
1.138245,Cr
1.131383,Cr
1.104766,Cr
1.101857,Cr
1.090871,Cr
1.082458,Cr
1.081986,Cr
1.080433,Cr
1.067509,Cr
1.067045,Cr
1.065057,Cr
1.055301,Cr
1.051284,Cr
1.048911,Cr
1.041960,Cr
1.019985,Cr
1.008593,Cr
0.994902,Cr
0.990358,Cr
0.977598,Cr
0.973723,Cr
0.973299,Cr
0.967314,Cr
0.966985,Cr
0.957694,Cr
0.957444,Cr
0.944964,Cr
0.944939,Cr
0.931610,Cr
0.929302,Cr
0.926652,Cr
0.921082,Cr
1.526667,Mn
1.522190,Mn
1.516329,Mn
1.341936,Mn
1.332271,Mn
1.329748,Mn
1.328510,Mn
1.297950,Mn
1.290336,Mn
4.140319,Fe
4.137615,Fe
4.101933,Fe
4.064832,Fe
4.038673,Fe
4.026331,Fe
3.999405,Fe
3.991093,Fe
3.934711,Fe
3.923795,Fe
3.917749,Fe
3.911260,Fe
3.910911,Fe
3.909237,Fe
3.906357,Fe
3.903047,Fe
3.901046,Fe
3.900498,Fe
3.898996,Fe
3.898129,Fe
3.896595,Fe
3.896267,Fe
3.895290,Fe
3.894324,Fe
3.892123,Fe
3.890886,Fe
3.890584,Fe
3.889315,Fe
3.888419,Fe
3.888303,Fe
3.886695,Fe
3.883853,Fe
3.883558,Fe
3.883254,Fe
3.882729,Fe
3.881447,Fe
3.881148,Fe
3.880272,Fe
3.878161,Fe
3.877788,Fe
3.875664,Fe
3.874855,Fe
3.874487,Fe
3.709120,Fe
3.647779,Fe
3.645348,Fe
3.630596,Fe
3.596190,Fe
3.585445,Fe
3.534105,Fe
3.519327,Fe
3.500600,Fe
3.442373,Fe
3.442037,Fe
3.435725,Fe
3.414006,Fe
3.382679,Fe
3.349564,Fe
3.284579,Fe
3.074094,Fe
3.039903,Fe
3.024517,Fe
3.024114,Fe
2.964506,Fe
2.473585,Fe
2.455871,Fe
2.427090,Fe
2.369020,Fe
2.357310,Fe
2.333155,Fe
2.331483,Fe
2.318005,Fe
2.315091,Fe
2.305107,Fe
2.288874,Fe
2.285217,Fe
2.283859,Fe
2.281881,Fe
2.280089,Fe
2.279849,Fe
2.279130,Fe
2.277656,Fe
2.274664,Fe
2.274121,Fe
2.262600,Fe
2.249980,Fe
2.247941,Fe
2.246919,Fe
2.243149,Fe
2.242609,Fe
2.239898,Fe
2.239121,Fe
2.238690,Fe
2.238129,Fe
2.235055,Fe
2.226625,Fe
2.226318,Fe
2.218421,Fe
2.208590,Fe
2.192248,Fe
2.190097,Fe
2.186982,Fe
2.186389,Fe
2.185734,Fe
2.184717,Fe
2.183892,Fe
2.181986,Fe
2.180110,Fe
2.178171,Fe
2.176288,Fe
2.174141,Fe
2.157813,Fe
2.152100,Fe
2.148598,Fe
2.143361,Fe
2.130075,Fe
2.129013,Fe
2.124426,Fe
2.122210,Fe
2.120627,Fe
2.120136,Fe
2.118394,Fe
2.117373,Fe
2.116782,Fe
2.113079,Fe
2.113024,Fe
2.112963,Fe
2.110116,Fe
2.099676,Fe
2.096829,Fe
2.095381,Fe
2.088792,Fe
2.084649,Fe
2.081077,Fe
2.080535,Fe
2.080473,Fe
2.074250,Fe
2.073791,Fe
2.072878,Fe
2.072261,Fe
2.070396,Fe
2.068300,Fe
2.068134,Fe
2.065430,Fe
2.063532,Fe
2.062083,Fe
2.060454,Fe
2.058981,Fe
2.056958,Fe
2.041155,Fe
2.037778,Fe
2.036883,Fe
2.035527,Fe
2.033474,Fe
2.028886,Fe
2.028662,Fe
2.023351,Fe
2.014855,Fe
2.009753,Fe
1.997551,Fe
1.995490,Fe
1.995286,Fe
1.992878,Fe
1.985213,Fe
1.979728,Fe
1.978604,Fe
1.973373,Fe
1.969927,Fe
1.969068,Fe
1.967622,Fe
1.964478,Fe
1.964068,Fe
1.961980,Fe
1.961850,Fe
1.961692,Fe
1.960272,Fe
1.959808,Fe
1.953860,Fe
1.951658,Fe
1.951464,Fe
1.949616,Fe
1.948967,Fe
1.946892,Fe
1.819490,Fe
1.814773,Fe
1.814231,Fe
1.811813,Fe
1.810123,Fe
1.809809,Fe
1.809762,Fe
1.808034,Fe
1.807861,Fe
1.807161,Fe
1.803202,Fe
1.799064,Fe
1.798721,Fe
1.798429,Fe
1.797688,Fe
1.797301,Fe
1.797130,Fe
1.794378,Fe
1.794331,Fe
1.794270,Fe
1.793507,Fe
1.793124,Fe
1.790047,Fe
1.789423,Fe
1.789000,Fe
1.788572,Fe
1.788508,Fe
1.788090,Fe
1.786660,Fe
1.785087,Fe
1.784137,Fe
1.784095,Fe
1.784060,Fe
1.783557,Fe
1.782736,Fe
1.781583,Fe
1.780264,Fe
1.779292,Fe
1.777597,Fe
1.775222,Fe
1.773294,Fe
1.773225,Fe
1.772707,Fe
1.772621,Fe
1.772593,Fe
1.772197,Fe
1.771757,Fe
1.771257,Fe
1.771146,Fe
1.770567,Fe
1.770077,Fe
1.769431,Fe
1.768874,Fe
1.768218,Fe
1.767694,Fe
1.764908,Fe
1.763570,Fe
1.762711,Fe
1.761731,Fe
1.761350,Fe
1.759818,Fe
1.759728,Fe
1.758670,Fe
1.758528,Fe
1.758259,Fe
1.755893,Fe
1.755334,Fe
1.754823,Fe
1.754076,Fe
1.753953,Fe
1.753821,Fe
1.753596,Fe
1.753139,Fe
1.753053,Fe
1.752908,Fe
1.752501,Fe
1.752291,Fe
1.752085,Fe
1.751281,Fe
1.750476,Fe
1.749333,Fe
1.748543,Fe
1.748279,Fe
1.747816,Fe
1.746577,Fe
1.746478,Fe
1.746235,Fe
1.745860,Fe
1.745599,Fe
1.745574,Fe
1.744702,Fe
1.744104,Fe
1.743840,Fe
1.742559,Fe
1.742326,Fe
1.741424,Fe
1.740533,Fe
1.739458,Fe
1.737941,Fe
1.733881,Fe
1.732646,Fe
1.732306,Fe
1.731496,Fe
1.730704,Fe
1.730642,Fe
1.729837,Fe
1.729783,Fe
1.728701,Fe
1.728220,Fe
1.726230,Fe
1.722960,Fe
1.722610,Fe
1.720900,Fe
1.720501,Fe
1.719752,Fe
1.717088,Fe
1.716579,Fe
1.716421,Fe
1.714877,Fe
1.714180,Fe
1.713563,Fe
1.710181,Fe
1.709337,Fe
1.707749,Fe
1.707234,Fe
1.706369,Fe
1.704244,Fe
1.703831,Fe
1.703227,Fe
1.702539,Fe
1.701574,Fe
1.701362,Fe
1.701009,Fe
1.699938,Fe
1.698413,Fe
1.697454,Fe
1.695870,Fe
1.695642,Fe
1.694605,Fe
1.693325,Fe
1.693223,Fe
1.690484,Fe
1.689698,Fe
1.687873,Fe
1.687456,Fe
1.687012,Fe
1.686234,Fe
1.685225,Fe
1.684249,Fe
1.683772,Fe
1.682728,Fe
1.682511,Fe
1.681597,Fe
1.681203,Fe
1.680423,Fe
1.679879,Fe
1.679681,Fe
1.679224,Fe
1.679117,Fe
1.678762,Fe
1.677974,Fe
1.676467,Fe
1.675764,Fe
1.675248,Fe
1.674388,Fe
1.673001,Fe
1.672926,Fe
1.672784,Fe
1.672603,Fe
1.669764,Fe
1.669010,Fe
1.668372,Fe
1.667003,Fe
1.666592,Fe
1.666407,Fe
1.665808,Fe
1.665735,Fe
1.665676,Fe
1.665275,Fe
1.665042,Fe
1.663705,Fe
1.662428,Fe
1.661730,Fe
1.659174,Fe
1.659058,Fe
1.657980,Fe
1.656629,Fe
1.656420,Fe
1.656167,Fe
1.655652,Fe
1.654919,Fe
1.654648,Fe
1.654594,Fe
1.654539,Fe
1.654371,Fe
1.654251,Fe
1.653650,Fe
1.653000,Fe
1.652898,Fe
1.652659,Fe
1.652603,Fe
1.652392,Fe
1.652174,Fe
1.651080,Fe
1.649894,Fe
1.649117,Fe
1.648572,Fe
1.648143,Fe
1.647858,Fe
1.647626,Fe
1.647142,Fe
1.646486,Fe
1.645940,Fe
1.645113,Fe
1.644931,Fe
1.644489,Fe
1.644111,Fe
1.642727,Fe
1.642378,Fe
1.642130,Fe
1.641665,Fe
1.641487,Fe
1.641227,Fe
1.640908,Fe
1.640264,Fe
1.639887,Fe
1.638861,Fe
1.638673,Fe
1.638533,Fe
1.638186,Fe
1.637081,Fe
1.634995,Fe
1.633761,Fe
1.633599,Fe
1.632891,Fe
1.632315,Fe
1.632078,Fe
1.629729,Fe
1.628922,Fe
1.628193,Fe
1.627691,Fe
1.626336,Fe
1.625090,Fe
1.625020,Fe
1.624750,Fe
1.624531,Fe
1.624040,Fe
1.623608,Fe
1.623313,Fe
1.623005,Fe
1.621796,Fe
1.621743,Fe
1.621217,Fe
1.620868,Fe
1.620594,Fe
1.620293,Fe
1.619948,Fe
1.619022,Fe
1.618659,Fe
1.618533,Fe
1.618400,Fe
1.618241,Fe
1.618151,Fe
1.617939,Fe
1.617635,Fe
1.616944,Fe
1.616726,Fe
1.616097,Fe
1.615766,Fe
1.613031,Fe
1.612319,Fe
1.612037,Fe
1.611955,Fe
1.610680,Fe
1.610468,Fe
1.609407,Fe
1.609313,Fe
1.609156,Fe
1.608744,Fe
1.608031,Fe
1.607826,Fe
1.607665,Fe
1.607579,Fe
1.607457,Fe
1.605612,Fe
1.604710,Fe
1.604623,Fe
1.604503,Fe
1.604424,Fe
1.604220,Fe
1.603380,Fe
1.602416,Fe
1.602105,Fe
1.601828,Fe
1.601723,Fe
1.601398,Fe
1.601246,Fe
1.601145,Fe
1.601113,Fe
1.600209,Fe
1.598509,Fe
1.597561,Fe
1.597202,Fe
1.596923,Fe
1.596692,Fe
1.595845,Fe
1.595699,Fe
1.594961,Fe
1.594820,Fe
1.594620,Fe
1.594527,Fe
1.594346,Fe
1.594308,Fe
1.594246,Fe
1.593837,Fe
1.593383,Fe
1.593251,Fe
1.592709,Fe
1.592544,Fe
1.592499,Fe
1.592168,Fe
1.591694,Fe
1.591565,Fe
1.591359,Fe
1.591039,Fe
1.590869,Fe
1.590586,Fe
1.590360,Fe
1.590236,Fe
1.590089,Fe
1.589957,Fe
1.589910,Fe
1.589730,Fe
1.589550,Fe
1.588279,Fe
1.587579,Fe
1.587286,Fe
1.586898,Fe
1.586804,Fe
1.586304,Fe
1.585877,Fe
1.585765,Fe
1.585714,Fe
1.584954,Fe
1.584452,Fe
1.584197,Fe
1.583949,Fe
1.583669,Fe
1.583362,Fe
1.582714,Fe
1.582603,Fe
1.582345,Fe
1.582246,Fe
1.582095,Fe
1.581578,Fe
1.581445,Fe
1.580288,Fe
1.579331,Fe
1.577838,Fe
1.577492,Fe
1.577373,Fe
1.577188,Fe
1.576863,Fe
1.576562,Fe
1.575602,Fe
1.574623,Fe
1.573781,Fe
1.573571,Fe
1.573406,Fe
1.572788,Fe
1.571584,Fe
1.570438,Fe
1.569703,Fe
1.569614,Fe
1.569180,Fe
1.569073,Fe
1.569031,Fe
1.568767,Fe
1.568680,Fe
1.568180,Fe
1.568087,Fe
1.567744,Fe
1.567615,Fe
1.567528,Fe
1.567441,Fe
1.566629,Fe
1.565715,Fe
1.565279,Fe
1.564929,Fe
1.564375,Fe
1.563622,Fe
1.563389,Fe
1.562592,Fe
1.561836,Fe
1.561789,Fe
1.561540,Fe
1.560848,Fe
1.560313,Fe
1.559801,Fe
1.559575,Fe
1.559431,Fe
1.559252,Fe
1.557537,Fe
1.557098,Fe
1.556948,Fe
1.556503,Fe
1.555877,Fe
1.555568,Fe
1.555470,Fe
1.554633,Fe
1.554194,Fe
1.553849,Fe
1.553600,Fe
1.553145,Fe
1.552855,Fe
1.552685,Fe
1.552360,Fe
1.552096,Fe
1.552000,Fe
1.550641,Fe
1.550556,Fe
1.550503,Fe
1.550363,Fe
1.549778,Fe
1.549511,Fe
1.549457,Fe
1.548969,Fe
1.548310,Fe
1.548073,Fe
1.547942,Fe
1.546664,Fe
1.546354,Fe
1.545616,Fe
1.544154,Fe
1.543183,Fe
1.540706,Fe
1.539993,Fe
1.539888,Fe
1.539201,Fe
1.538617,Fe
1.537955,Fe
1.536443,Fe
1.535316,Fe
1.535012,Fe
1.534921,Fe
1.534799,Fe
1.534569,Fe
1.533957,Fe
1.532774,Fe
1.531984,Fe
1.530979,Fe
1.530574,Fe
1.530034,Fe
1.529874,Fe
1.529732,Fe
1.529554,Fe
1.529417,Fe
1.529364,Fe
1.528124,Fe
1.527120,Fe
1.526740,Fe
1.526353,Fe
1.525066,Fe
1.524914,Fe
1.524387,Fe
1.524193,Fe
1.523784,Fe
1.523344,Fe
1.522889,Fe
1.522378,Fe
1.522104,Fe
1.521718,Fe
1.521168,Fe
1.520825,Fe
1.520572,Fe
1.520295,Fe
1.520183,Fe
1.519864,Fe
1.518240,Fe
1.518086,Fe
1.516464,Fe
1.516386,Fe
1.514933,Fe
1.514819,Fe
1.514723,Fe
1.514121,Fe
1.514026,Fe
1.512651,Fe
1.512464,Fe
1.512224,Fe
1.511646,Fe
1.510498,Fe
1.510323,Fe
1.509998,Fe
1.509882,Fe
1.508141,Fe
1.507107,Fe
1.505749,Fe
1.505586,Fe
1.503476,Fe
1.502642,Fe
1.502180,Fe
1.501956,Fe
1.501787,Fe
1.501179,Fe
1.499287,Fe
1.498690,Fe
1.498379,Fe
1.498305,Fe
1.349873,Fe
1.345310,Fe
1.339576,Fe
1.339351,Fe
1.339310,Fe
1.335582,Fe
1.329542,Fe
1.329146,Fe
1.329044,Fe
1.328528,Fe
1.326435,Fe
1.315151,Fe
1.311156,Fe
1.310246,Fe
1.306572,Fe
1.306114,Fe
1.304321,Fe
1.301840,Fe
1.301024,Fe
1.293820,Fe
1.293654,Fe
1.291985,Fe
1.289964,Fe
1.288329,Fe
1.284408,Fe
1.282837,Fe
1.281174,Fe
1.281065,Fe
1.273724,Fe
1.273344,Fe
1.270169,Fe
1.267363,Fe
1.267058,Fe
1.265220,Fe
1.261937,Fe
1.260992,Fe
1.256043,Fe
1.251394,Fe
1.241735,Fe
1.239614,Fe
1.234629,Fe
1.234386,Fe
1.232363,Fe
1.230052,Fe
1.228665,Fe
1.228240,Fe
1.223045,Fe
1.221667,Fe
1.219343,Fe
1.212281,Fe
1.210284,Fe
1.209554,Fe
1.209308,Fe
1.205638,Fe
1.200868,Fe
1.199366,Fe
1.199282,Fe
1.197632,Fe
1.197377,Fe
1.194665,Fe
1.192645,Fe
1.189374,Fe
1.188734,Fe
1.188610,Fe
1.183038,Fe
1.179646,Fe
1.178649,Fe
1.169317,Fe
1.164145,Fe
1.162566,Fe
1.161075,Fe
1.159772,Fe
1.159676,Fe
1.158838,Fe
1.157568,Fe
1.150982,Fe
1.149269,Fe
1.147891,Fe
1.146846,Fe
1.142545,Fe
1.140584,Fe
1.139166,Fe
1.137719,Fe
1.135906,Fe
1.112284,Fe
1.102978,Fe
1.099023,Fe
1.094981,Fe
1.089929,Fe
1.088725,Fe
1.088474,Fe
1.086649,Fe
1.085595,Fe
1.085243,Fe
1.082126,Fe
1.078601,Fe
1.078367,Fe
1.075771,Fe
1.075595,Fe
1.073490,Fe
1.072813,Fe
1.072460,Fe
1.069569,Fe
1.065530,Fe
1.063542,Fe
1.061966,Fe
1.058006,Fe
1.055854,Fe
1.053512,Fe
1.047253,Fe
1.045561,Fe
1.043822,Fe
1.042660,Fe
1.042589,Fe
1.040457,Fe
